name,path,description,external_url,background_color,Background,Backhair,Body,Face,Fronthair
Love Addicted Girl #1603,https://love-addicted-girls.s3.amazonaws.com/images/1603.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,maid2,kira1,gal
Love Addicted Girl #1604,https://love-addicted-girls.s3.amazonaws.com/images/1604.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,shifuku3,cocktail2,odango
Love Addicted Girl #1605,https://love-addicted-girls.s3.amazonaws.com/images/1605.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,wafuku1,cocktail2,gal
Love Addicted Girl #1606,https://love-addicted-girls.s3.amazonaws.com/images/1606.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,loli1,kira3,zero
Love Addicted Girl #1607,https://love-addicted-girls.s3.amazonaws.com/images/1607.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,maid1,kira1,hime2
Love Addicted Girl #1608,https://love-addicted-girls.s3.amazonaws.com/images/1608.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,cab1,kira3,hime
Love Addicted Girl #1609,https://love-addicted-girls.s3.amazonaws.com/images/1609.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime2,wafuku2,gal2,hime2
Love Addicted Girl #1610,https://love-addicted-girls.s3.amazonaws.com/images/1610.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,caba2,basic2,gal
Love Addicted Girl #1611,https://love-addicted-girls.s3.amazonaws.com/images/1611.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,loli2,gal2,hime2
Love Addicted Girl #1612,https://love-addicted-girls.s3.amazonaws.com/images/1612.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,maid1,ero1,cocktail
Love Addicted Girl #1613,https://love-addicted-girls.s3.amazonaws.com/images/1613.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid1,kira1,odango
Love Addicted Girl #1614,https://love-addicted-girls.s3.amazonaws.com/images/1614.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,cocktail,wafuku1,cocktail1,cocktail
Love Addicted Girl #1615,https://love-addicted-girls.s3.amazonaws.com/images/1615.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,sweet2,gal3,zero
Love Addicted Girl #1616,https://love-addicted-girls.s3.amazonaws.com/images/1616.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,shifuku3,cocktail2,hime2
Love Addicted Girl #1617,https://love-addicted-girls.s3.amazonaws.com/images/1617.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,wafuku1,gal3,odango
Love Addicted Girl #1618,https://love-addicted-girls.s3.amazonaws.com/images/1618.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,loli1,basic1,hime
Love Addicted Girl #1619,https://love-addicted-girls.s3.amazonaws.com/images/1619.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,swim2,ero1,odango
Love Addicted Girl #1620,https://love-addicted-girls.s3.amazonaws.com/images/1620.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,gal,caba2,cocktail2,gal
Love Addicted Girl #1621,https://love-addicted-girls.s3.amazonaws.com/images/1621.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,casino2,ero1,hime
Love Addicted Girl #1622,https://love-addicted-girls.s3.amazonaws.com/images/1622.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,swim2,ero2,hime
Love Addicted Girl #1623,https://love-addicted-girls.s3.amazonaws.com/images/1623.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,shifuku2,kira3,odango
Love Addicted Girl #1624,https://love-addicted-girls.s3.amazonaws.com/images/1624.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,wafuku1,cocktail2,cocktail
Love Addicted Girl #1625,https://love-addicted-girls.s3.amazonaws.com/images/1625.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,loli1,cocktail1,odango
Love Addicted Girl #1626,https://love-addicted-girls.s3.amazonaws.com/images/1626.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,maid2,gal2,zero
Love Addicted Girl #1627,https://love-addicted-girls.s3.amazonaws.com/images/1627.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,caba2,kira2,hime
Love Addicted Girl #1628,https://love-addicted-girls.s3.amazonaws.com/images/1628.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid1,ero2,odango
Love Addicted Girl #1629,https://love-addicted-girls.s3.amazonaws.com/images/1629.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,loli1,gal3,cocktail
Love Addicted Girl #1630,https://love-addicted-girls.s3.amazonaws.com/images/1630.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,sakyubasu1,gal2,hime
Love Addicted Girl #1631,https://love-addicted-girls.s3.amazonaws.com/images/1631.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,sakyubasu1,kira2,gal
Love Addicted Girl #1632,https://love-addicted-girls.s3.amazonaws.com/images/1632.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,shifuku,cocktail3,hime
Love Addicted Girl #1633,https://love-addicted-girls.s3.amazonaws.com/images/1633.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,shifuku2,basic2,gal
Love Addicted Girl #1634,https://love-addicted-girls.s3.amazonaws.com/images/1634.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,swim2,ero2,hime2
Love Addicted Girl #1635,https://love-addicted-girls.s3.amazonaws.com/images/1635.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,casino2,kira2,odango
Love Addicted Girl #1636,https://love-addicted-girls.s3.amazonaws.com/images/1636.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,swim2,cocktail2,cocktail
Love Addicted Girl #1637,https://love-addicted-girls.s3.amazonaws.com/images/1637.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,casino2,ero1,hime
Love Addicted Girl #1638,https://love-addicted-girls.s3.amazonaws.com/images/1638.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,cab1,cocktail2,odango
Love Addicted Girl #1639,https://love-addicted-girls.s3.amazonaws.com/images/1639.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,caba2,ero2,odango
Love Addicted Girl #1640,https://love-addicted-girls.s3.amazonaws.com/images/1640.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,loli1,cocktail3,odango
Love Addicted Girl #1641,https://love-addicted-girls.s3.amazonaws.com/images/1641.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,shifuku3,cocktail1,hime2
Love Addicted Girl #1642,https://love-addicted-girls.s3.amazonaws.com/images/1642.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,loli2,cocktail3,cocktail
Love Addicted Girl #1643,https://love-addicted-girls.s3.amazonaws.com/images/1643.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,sweet2,cocktail2,hime
Love Addicted Girl #1644,https://love-addicted-girls.s3.amazonaws.com/images/1644.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,wafuku1,ero1,cocktail
Love Addicted Girl #1645,https://love-addicted-girls.s3.amazonaws.com/images/1645.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,hime2,sweet2,cocktail2,hime2
Love Addicted Girl #1646,https://love-addicted-girls.s3.amazonaws.com/images/1646.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,odango,loli1,kira2,odango
Love Addicted Girl #1647,https://love-addicted-girls.s3.amazonaws.com/images/1647.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,shifuku3,ero1,hime
Love Addicted Girl #1648,https://love-addicted-girls.s3.amazonaws.com/images/1648.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,casino2,ero1,hime
Love Addicted Girl #1649,https://love-addicted-girls.s3.amazonaws.com/images/1649.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,wafuku2,gal2,gal
Love Addicted Girl #1650,https://love-addicted-girls.s3.amazonaws.com/images/1650.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,wafuku2,gal3,twintail
Love Addicted Girl #1651,https://love-addicted-girls.s3.amazonaws.com/images/1651.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,swim1,basic1,zero
Love Addicted Girl #1652,https://love-addicted-girls.s3.amazonaws.com/images/1652.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,shifuku,kira1,hime
Love Addicted Girl #1653,https://love-addicted-girls.s3.amazonaws.com/images/1653.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,maid1,gal2,twintail
Love Addicted Girl #1654,https://love-addicted-girls.s3.amazonaws.com/images/1654.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,hime2,casino2,gal2,hime2
Love Addicted Girl #1655,https://love-addicted-girls.s3.amazonaws.com/images/1655.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,shifuku,kira2,zero
Love Addicted Girl #1656,https://love-addicted-girls.s3.amazonaws.com/images/1656.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,loli1,ero1,hime
Love Addicted Girl #1657,https://love-addicted-girls.s3.amazonaws.com/images/1657.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,swim2,ero1,hime2
Love Addicted Girl #1658,https://love-addicted-girls.s3.amazonaws.com/images/1658.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,cab1,kira2,cocktail
Love Addicted Girl #1659,https://love-addicted-girls.s3.amazonaws.com/images/1659.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,cab1,gal3,zero
Love Addicted Girl #1660,https://love-addicted-girls.s3.amazonaws.com/images/1660.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,maid2,basic1,odango
Love Addicted Girl #1661,https://love-addicted-girls.s3.amazonaws.com/images/1661.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,swim1,cocktail3,hime
Love Addicted Girl #1662,https://love-addicted-girls.s3.amazonaws.com/images/1662.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,cab1,cocktail3,zero
Love Addicted Girl #1663,https://love-addicted-girls.s3.amazonaws.com/images/1663.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,caba2,cocktail3,odango
Love Addicted Girl #1664,https://love-addicted-girls.s3.amazonaws.com/images/1664.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,shifuku,basic1,cocktail
Love Addicted Girl #1665,https://love-addicted-girls.s3.amazonaws.com/images/1665.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,twintail,shifuku,basic2,twintail
Love Addicted Girl #1666,https://love-addicted-girls.s3.amazonaws.com/images/1666.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,cocktail,maid2,ero1,cocktail
Love Addicted Girl #1667,https://love-addicted-girls.s3.amazonaws.com/images/1667.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime2,swim1,basic2,hime2
Love Addicted Girl #1668,https://love-addicted-girls.s3.amazonaws.com/images/1668.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,swim2,gal3,hime2
Love Addicted Girl #1669,https://love-addicted-girls.s3.amazonaws.com/images/1669.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,maid2,gal2,hime
Love Addicted Girl #1670,https://love-addicted-girls.s3.amazonaws.com/images/1670.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,caba2,gal3,odango
Love Addicted Girl #1671,https://love-addicted-girls.s3.amazonaws.com/images/1671.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,loli1,basic1,hime
Love Addicted Girl #1672,https://love-addicted-girls.s3.amazonaws.com/images/1672.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,shifuku2,kira3,odango
Love Addicted Girl #1673,https://love-addicted-girls.s3.amazonaws.com/images/1673.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,swim2,cocktail1,cocktail
Love Addicted Girl #1674,https://love-addicted-girls.s3.amazonaws.com/images/1674.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,maid1,cocktail3,twintail
Love Addicted Girl #1675,https://love-addicted-girls.s3.amazonaws.com/images/1675.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,maid2,kira2,zero
Love Addicted Girl #1676,https://love-addicted-girls.s3.amazonaws.com/images/1676.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid1,basic1,gal
Love Addicted Girl #1677,https://love-addicted-girls.s3.amazonaws.com/images/1677.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,shifuku3,ero1,odango
Love Addicted Girl #1678,https://love-addicted-girls.s3.amazonaws.com/images/1678.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,swim2,cocktail1,zero
Love Addicted Girl #1679,https://love-addicted-girls.s3.amazonaws.com/images/1679.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,casino2,gal3,odango
Love Addicted Girl #1680,https://love-addicted-girls.s3.amazonaws.com/images/1680.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,loli2,kira3,hime2
Love Addicted Girl #1681,https://love-addicted-girls.s3.amazonaws.com/images/1681.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,sweet2,gal2,twintail
Love Addicted Girl #1682,https://love-addicted-girls.s3.amazonaws.com/images/1682.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,shifuku,cocktail1,zero
Love Addicted Girl #1683,https://love-addicted-girls.s3.amazonaws.com/images/1683.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime2,shifuku2,kira2,hime2
Love Addicted Girl #1684,https://love-addicted-girls.s3.amazonaws.com/images/1684.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,cab1,kira1,hime2
Love Addicted Girl #1685,https://love-addicted-girls.s3.amazonaws.com/images/1685.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,swim1,kira1,hime
Love Addicted Girl #1686,https://love-addicted-girls.s3.amazonaws.com/images/1686.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,sweet2,ero2,odango
Love Addicted Girl #1687,https://love-addicted-girls.s3.amazonaws.com/images/1687.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,swim2,gal2,zero
Love Addicted Girl #1688,https://love-addicted-girls.s3.amazonaws.com/images/1688.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,cocktail,maid2,basic2,cocktail
Love Addicted Girl #1689,https://love-addicted-girls.s3.amazonaws.com/images/1689.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,sakyubasu1,gal2,hime2
Love Addicted Girl #1690,https://love-addicted-girls.s3.amazonaws.com/images/1690.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,shifuku,basic2,cocktail
Love Addicted Girl #1691,https://love-addicted-girls.s3.amazonaws.com/images/1691.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,maid1,cocktail2,hime2
Love Addicted Girl #1692,https://love-addicted-girls.s3.amazonaws.com/images/1692.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,casino1,kira2,odango
Love Addicted Girl #1693,https://love-addicted-girls.s3.amazonaws.com/images/1693.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,maid1,cocktail1,odango
Love Addicted Girl #1694,https://love-addicted-girls.s3.amazonaws.com/images/1694.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,sweet2,cocktail1,twintail
Love Addicted Girl #1695,https://love-addicted-girls.s3.amazonaws.com/images/1695.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,cab1,cocktail1,hime2
Love Addicted Girl #1696,https://love-addicted-girls.s3.amazonaws.com/images/1696.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,swim2,cocktail3,odango
Love Addicted Girl #1697,https://love-addicted-girls.s3.amazonaws.com/images/1697.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,casino2,basic1,hime2
Love Addicted Girl #1698,https://love-addicted-girls.s3.amazonaws.com/images/1698.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,shifuku2,kira1,odango
Love Addicted Girl #1699,https://love-addicted-girls.s3.amazonaws.com/images/1699.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,maid1,cocktail1,twintail
Love Addicted Girl #1700,https://love-addicted-girls.s3.amazonaws.com/images/1700.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,swim1,basic1,twintail
Love Addicted Girl #1701,https://love-addicted-girls.s3.amazonaws.com/images/1701.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,shifuku,kira3,hime
